phase,updated,avg_update_s_per_item,avg_search_s_per_query,recall
insert,500,0.0026897,0.00142553,0.94
insert,1000,0.00255208,0.0013976,0.94
insert,1500,0.00251445,0.00140697,0.94
insert,2000,0.00249525,0.00173393,0.94
insert,2500,0.00260594,0.00140422,0.94
insert,3000,0.00262941,0.00140901,0.94
insert,3500,0.00260778,0.0014107,0.94
insert,4000,0.00258395,0.0014596,0.94
insert,4500,0.00257111,0.00170494,0.941
insert,5000,0.00257863,0.00141846,0.94
