phase,updated,avg_update_s_per_item,avg_search_s_per_query,recall
insert,500,0.0027788,0.00323312,0.941
insert,1000,0.0028744,0.00299488,0.941
insert,1500,0.00282163,0.0026044,0.941
insert,2000,0.00279937,0.00290367,0.941
insert,2500,0.0027613,0.00307803,0.941
insert,3000,0.002722,0.00265685,0.941
insert,3500,0.00269366,0.00340942,0.941
insert,4000,0.00275569,0.00292881,0.941
insert,4500,0.00277491,0.00331919,0.941
insert,5000,0.00279099,0.00342305,0.94
