phase,updated,avg_update_s_per_item,avg_search_s_per_query,recall
insert,500,0.0028167,0.00227061,0.958
insert,1000,0.00302827,0.00189085,0.958
insert,1500,0.00304171,0.00188117,0.958
insert,2000,0.00292892,0.00179503,0.958
insert,2500,0.00290815,0.00155306,0.957
insert,3000,0.00289629,0.00140374,0.955
insert,3500,0.00287832,0.00181362,0.955
insert,4000,0.00286023,0.00170031,0.955
insert,4500,0.00286894,0.00139978,0.955
insert,5000,0.00282939,0.00142437,0.954
