phase,updated,avg_update_s_per_item,avg_search_s_per_query,recall
insert,500,0.00173362,0.00100378,0.98
insert,1000,0.00175562,0.00094845,0.98
insert,1500,0.00175739,0.000969432,0.98
insert,2000,0.0017826,0.00132332,0.98
insert,2500,0.00178003,0.00115404,0.98
insert,3000,0.00178454,0.00108992,0.98
insert,3500,0.00177759,0.00113558,0.98
insert,4000,0.00181884,0.00107866,0.98
insert,4500,0.00183454,0.00100685,0.978
insert,5000,0.00182844,0.000967089,0.968
