phase,updated,avg_update_s_per_item,avg_search_s_per_query,recall
insert,500,0.00537446,0.00363134,0.838
insert,1000,0.00520374,0.00313356,0.838
insert,1500,0.00514762,0.00317498,0.837
insert,2000,0.00512238,0.00324037,0.836
insert,2500,0.00514061,0.00364913,0.836
insert,3000,0.00524272,0.00326231,0.836
insert,3500,0.00534138,0.00313505,0.835
insert,4000,0.00533755,0.00397367,0.835
insert,4500,0.00530311,0.00323799,0.837
insert,5000,0.00526773,0.00317249,0.836
