phase,updated,avg_update_s_per_item,avg_search_s_per_query,recall
insert,500,0.00604891,0.00337222,0.842
insert,1000,0.00562152,0.00381848,0.843
insert,1500,0.00624535,0.00370662,0.844
insert,2000,0.00612322,0.00359102,0.844
insert,2500,0.00596581,0.00366774,0.844
insert,3000,0.00608168,0.0037396,0.844
insert,3500,0.00599809,0.00333824,0.845
insert,4000,0.0060208,0.00362184,0.845
insert,4500,0.00596821,0.00339485,0.845
insert,5000,0.00590427,0.0037248,0.842
