phase,updated,avg_update_s_per_item,avg_search_s_per_query,recall
insert,500,0.00315119,0.00156003,0.936
insert,1000,0.00292934,0.00167417,0.936
insert,1500,0.0029771,0.00138217,0.936
insert,2000,0.00284544,0.00173851,0.936
insert,2500,0.00288032,0.0013652,0.936
insert,3000,0.00283285,0.00139741,0.936
insert,3500,0.00279761,0.00148885,0.936
insert,4000,0.00279111,0.00169016,0.936
insert,4500,0.00278134,0.0014132,0.936
insert,5000,0.002746,0.00142559,0.935
