phase,updated,avg_update_s_per_item,avg_search_s_per_query,recall
insert,500,0.00292053,0.00143885,0.933
insert,1000,0.00283645,0.00141721,0.933
insert,1500,0.00271291,0.00174147,0.933
insert,2000,0.00282119,0.00140328,0.933
insert,2500,0.00282042,0.00140181,0.933
insert,3000,0.0027604,0.00144708,0.933
insert,3500,0.00271718,0.00174183,0.933
insert,4000,0.00271759,0.00144714,0.933
insert,4500,0.00269363,0.00142876,0.933
insert,5000,0.00266627,0.00201137,0.932
