phase,updated,avg_update_s_per_item,avg_search_s_per_query,recall
insert,500,0.00175387,0.000996151,0.975
insert,1000,0.00171502,0.000922811,0.975
insert,1500,0.00173955,0.00119173,0.975
insert,2000,0.00174143,0.000921183,0.975
insert,2500,0.00173152,0.000926663,0.975
insert,3000,0.00173361,0.00100717,0.975
insert,3500,0.00172841,0.00091045,0.975
insert,4000,0.00172083,0.000914419,0.975
insert,4500,0.00171201,0.000911347,0.973
insert,5000,0.00170527,0.0009356,0.964
