phase,updated,avg_update_s_per_item,avg_search_s_per_query,recall
insert,500,0.00611822,0.00345518,0.873
insert,1000,0.00563761,0.00300671,0.873
insert,1500,0.00619949,0.00323504,0.872
insert,2000,0.00595563,0.00294728,0.872
insert,2500,0.00596858,0.00332632,0.872
insert,3000,0.00593806,0.00347007,0.872
insert,3500,0.00580827,0.00340368,0.874
insert,4000,0.00584985,0.00287576,0.873
insert,4500,0.00579376,0.00295481,0.873
insert,5000,0.00571576,0.00332653,0.872
