phase,updated,avg_update_s_per_item,avg_search_s_per_query,recall
insert,500,0.00519839,0.00315762,0.891
insert,1000,0.00513322,0.00302228,0.891
insert,1500,0.00510973,0.00304825,0.891
insert,2000,0.00509077,0.00308765,0.889
insert,2500,0.00509952,0.00297067,0.89
insert,3000,0.00509691,0.0028291,0.89
insert,3500,0.00507955,0.00281679,0.889
insert,4000,0.00506537,0.00281736,0.889
insert,4500,0.00505493,0.00279823,0.889
insert,5000,0.00505157,0.00282405,0.889
