phase,updated,avg_update_s_per_item,avg_search_s_per_query,recall
insert,500,0.00264852,0.00198794,0.96
insert,1000,0.00264665,0.00155671,0.96
insert,1500,0.00264364,0.00152783,0.96
insert,2000,0.00263935,0.00152616,0.96
insert,2500,0.00263355,0.00152271,0.959
insert,3000,0.00261514,0.00152574,0.959
insert,3500,0.00260229,0.00152742,0.959
insert,4000,0.0025938,0.00152084,0.959
insert,4500,0.00258248,0.00154826,0.959
insert,5000,0.00257965,0.00191624,0.958
