phase,updated,avg_update_s_per_item,avg_search_s_per_query,recall
insert,500,0.00533178,0.00463064,0.877
insert,1000,0.00619487,0.00392154,0.877
insert,1500,0.00587616,0.00356905,0.876
insert,2000,0.0062313,0.0031451,0.878
insert,2500,0.00600474,0.00341716,0.88
insert,3000,0.0061486,0.00532978,0.88
insert,3500,0.00602953,0.0029551,0.881
insert,4000,0.00627719,0.00537675,0.881
insert,4500,0.00619141,0.00292258,0.881
insert,5000,0.00623198,0.00415141,0.881
