phase,updated,avg_update_s_per_item,avg_search_s_per_query,recall
insert,500,0.00649785,0.00379493,0.882
insert,1000,0.00602042,0.00326414,0.881
insert,1500,0.00653186,0.00527961,0.881
insert,2000,0.00628565,0.00324896,0.88
insert,2500,0.00623215,0.00293888,0.879
insert,3000,0.00602406,0.0029491,0.879
insert,3500,0.00587832,0.00327138,0.88
insert,4000,0.00595496,0.0030769,0.879
insert,4500,0.00584413,0.00295799,0.879
insert,5000,0.00575473,0.00327979,0.879
