phase,updated,avg_update_s_per_item,avg_search_s_per_query,recall
insert,500,0.00253305,0.001476,0.936
insert,1000,0.0025372,0.00204446,0.936
insert,1500,0.00264278,0.00190081,0.936
insert,2000,0.00265725,0.00141246,0.936
insert,2500,0.00261643,0.00141606,0.936
insert,3000,0.00258931,0.00141109,0.936
insert,3500,0.00257183,0.00150755,0.936
insert,4000,0.00256108,0.00162306,0.936
insert,4500,0.00256341,0.00204911,0.936
insert,5000,0.00259292,0.00146665,0.935
