phase,updated,avg_update_s_per_item,avg_search_s_per_query,recall
insert,500,0.00711289,0.00309509,0.875
insert,1000,0.00703144,0.00324799,0.875
insert,1500,0.00644162,0.00306556,0.876
insert,2000,0.00671075,0.00333735,0.876
insert,2500,0.00655334,0.00301343,0.876
insert,3000,0.00635873,0.00328574,0.876
insert,3500,0.00628002,0.00288961,0.878
insert,4000,0.00615037,0.00295315,0.878
insert,4500,0.00603775,0.00328613,0.879
insert,5000,0.00600019,0.00293688,0.877
