phase,updated,avg_update_s_per_item,avg_search_s_per_query,recall
insert,500,0.00173763,0.00100953,0.982
insert,1000,0.00171056,0.000954045,0.982
insert,1500,0.00168937,0.000961378,0.982
insert,2000,0.00167674,0.00100515,0.982
insert,2500,0.00167083,0.000986857,0.982
insert,3000,0.00168118,0.00122781,0.982
insert,3500,0.00169691,0.00138365,0.981
insert,4000,0.00170479,0.0010183,0.981
insert,4500,0.00170632,0.000932213,0.979
insert,5000,0.00171364,0.000949662,0.969
