phase,updated,avg_update_s_per_item,avg_search_s_per_query,recall
insert,500,0.00178932,0.00125268,0.98
insert,1000,0.00176432,0.00123273,0.98
insert,1500,0.00178861,0.000941426,0.98
insert,2000,0.00179376,0.00118949,0.98
insert,2500,0.00177402,0.00117818,0.98
insert,3000,0.00175434,0.00100846,0.98
insert,3500,0.00175108,0.00122194,0.98
insert,4000,0.00174929,0.000936078,0.98
insert,4500,0.00174694,0.00094506,0.978
insert,5000,0.00174097,0.000993664,0.968
