phase,updated,avg_update_s_per_item,avg_search_s_per_query,recall
insert,500,0.00177627,0.00102218,0.979
insert,1000,0.00173964,0.000986662,0.979
insert,1500,0.00172724,0.000969419,0.979
insert,2000,0.00171728,0.001025,0.979
insert,2500,0.00172056,0.00126901,0.979
insert,3000,0.00172796,0.000977705,0.979
insert,3500,0.0017306,0.000980087,0.979
insert,4000,0.00173299,0.000977679,0.979
insert,4500,0.00174533,0.000986433,0.977
insert,5000,0.00173891,0.000981204,0.968
