phase,updated,avg_update_s_per_item,avg_search_s_per_query,recall
insert,500,0.00266421,0.00197054,0.942
insert,1000,0.00265564,0.00160796,0.942
insert,1500,0.00262493,0.00155452,0.942
insert,2000,0.00261228,0.00191813,0.942
insert,2500,0.0026223,0.0014318,0.942
insert,3000,0.00266596,0.00140501,0.942
insert,3500,0.00266042,0.00168534,0.942
insert,4000,0.00268798,0.00139178,0.942
insert,4500,0.0026784,0.0014379,0.942
insert,5000,0.00268465,0.00167693,0.941
delete,500,0.413012,0.00136705,0.943
