phase,updated,avg_update_s_per_item,avg_search_s_per_query,recall
insert,100,0.00242291,0.00312906,0.836
insert,200,0.0022387,0.00280263,0.83
insert,300,0.00223717,0.00288257,0.83
insert,400,0.00224118,0.00279835,0.83
insert,500,0.00224108,0.00280032,0.83
insert,600,0.00224123,0.00282694,0.83
insert,700,0.0022384,0.00280036,0.83
insert,800,0.00223748,0.0028101,0.83
insert,900,0.00223575,0.00300799,0.83
insert,1000,0.00223981,0.00284445,0.83
delete_mark,1000,0.00924803,0.0027748,0.796
